"Ferment","Humidity","Inlet","Outlet","Rain","Input","Output"
23.66355627,79.16745613,125.2369442,38.15622827,19,11902,2600
25.44516342,79.26512176,125.2369442,43.53021424,30,15149,3163
26.70721846,78.09888315,118.3415754,36.41539411,30,25038,5614
24.74203336,78.03819254,122.185059,37.62604686,24,10218,2212
27.60165319,80.66026169,96.20910721,40.35713599,5,24478,5072
24.44050863,80.41849289,121.3548835,41.80816389,28,12948,2855
27.76232279,80.53297071,129.1853378,35.68574591,25,32768,6881
27.42361269,79.34158265,113.7968445,37.33770625,10,17128,3544
22.66609461,79.87054361,116.027628,44.62770452,35,8465,1706
24.37223632,78.09669487,119.1540354,37.62604686,5,10218,2011
24.59940382,79.32668586,125.2369442,35.6670924,20,24175,5061
25.53547025,78.30663689,127.7316356,36.00421995,25,23468,5199
27.21607282,78.4338507,117.7226915,37.23562402,15,17126,3716
25.6750809,78.83952503,98.77059593,40.03601628,10,15230,3221
22.97487382,78.69363103,125.2169076,43.29545866,28,19775,4183
27.60165319,79.32196425,115.8893193,37.33770625,18,12442,2703
27.33701368,80.75199036,127.822302,35.43954758,32,24175,5061
27.84687062,80.44151059,113.2761081,41.46092356,20,15403,3205
24.88164054,79.88997011,101.0596166,41.57684572,35,19252,3961
24.35405938,78.10103855,129.9820953,38.27376164,40,23468,5000
24.90657883,80.04576103,99.03528661,38.20820332,25,16705,3445
27.39224532,80.66026169,106.0663256,37.15563748,40,25238,5316
24.37223632,80.53959966,108.1058496,35.92628951,25,12971,2727
23.66355627,78.10103855,113.5277791,37.62604686,28,19538,4183
26.593188,79.15093695,96.05925838,41.22051656,10,16081,3508
27.01947462,78.35636296,109.6534243,39.50909544,5,11208,2413
22.19557247,80.59243585,109.3011533,39.57496996,5,7827,987
25.50230058,79.09046849,127.3600532,43.97473936,30,4594,1706
26.593188,79.15093695,108.9723966,40.30042587,15,7728,1578
23.65657838,80.68928983,101.3128434,35.92628951,35,15784,3347
23.28842304,79.41034633,96.27519623,36.66465132,27,16367,3454
22.52566121,80.59243585,129.1969008,39.07956667,50,19511,3961
27.21607282,80.75199036,123.6649507,35.46083984,30,15220,3272
27.55035434,79.29997666,113.0226603,43.64571576,16,11184,2413
23.88844373,80.53959966,102.1060696,39.79000998,30,12971,2817
24.13239674,78.10103855,122.185059,43.33613314,10,17493,3613
27.54133065,79.32196425,119.6086252,44.16945708,18,21120,4436
22.94980566,78.69363103,129.1969008,43.46459175,25,16821,3581
23.65905537,80.41773935,127.1701235,39.81593654,50,21192,4787
27.75661903,80.44620234,113.2761081,38.81352041,26,24478,5061
24.65570633,78.20307034,113.5277791,44.65342744,5,16498,3453
26.9366195,78.32918609,112.7513532,37.41569346,15,15784,3343
26.70721846,80.07408702,109.2684042,40.09946328,25,8348,1257
25.08727864,78.48756703,123.6870231,43.36194848,25,23468,5028
23.1678515,78.37365537,107.1911753,37.76547493,30,25345,5375
26.74816519,78.35636296,112.7513532,37.66705583,26,21571,4436
24.63405909,78.93006356,97.94244601,38.02929543,5,24560,5000
22.99870824,80.74788527,98.10643462,36.37239835,45,25756,5341
23.65905537,80.41773935,127.1701235,38.70657961,34,10263,2186
22.52566121,78.55041365,129.1969008,39.07956667,35,25345,5610
27.6138121,80.93453861,119.6086252,35.84052979,25,31452,6728
23.28842304,79.04695672,96.27519623,35.24456569,20,17000,3728
22.94980566,80.74788527,116.027628,43.29545866,30,31452,6573
24.88164054,80.72023543,97.55397803,39.17224947,28,15342,3255
26.593188,79.15093695,113.7430891,40.79655071,10,15934,3334
22.66238076,80.72726883,114.7739212,37.70212064,45,21192,4673
23.89482951,80.66207851,99.86264169,39.24272293,45,11479,2392
26.55826329,79.04670046,113.7430891,37.29495841,17,17128,3716
23.16829314,79.87054361,101.0043032,37.06165794,5,5705,1654
25.24542931,79.09046849,127.3600532,43.68278761,32,8197,1674
23.89482951,80.11431251,125.4843682,39.55413191,22,12931,2727
24.41164536,79.50866581,108.7174623,39.81593654,33,10954,2600
24.13171932,78.67874209,98.77059593,38.20820332,5,15633,3347
27.39224532,79.20934791,100.5079374,38.02929543,15,16081,3445
22.48946288,80.59243585,105.3893376,43.98348011,30,9084,2109
27.33078519,79.22178613,117.7226915,41.88271226,5,17317,3633
27.28186629,80.75199036,114.9955594,37.56049329,40,13793,2868
24.13171932,80.66207851,99.86264169,38.02929543,30,22167,4511
22.12438214,80.59243585,98.68612895,37.70212064,27,10794,2011
27.20763982,79.61926826,101.9295748,38.09677153,28,13309,2826
24.08038217,80.11431251,121.6700028,38.70657961,27,9465,2186
23.88844373,78.44146408,112.7513532,43.04428862,5,10218,2186
25.00100229,78.92769241,97.82665974,35.68814729,6,15253,3307
22.34310339,80.85635751,103.7897404,39.57496996,35,7336,987
24.89374336,80.43946224,127.1701235,43.17425115,28,17728,3716
23.83602016,79.16745613,126.5954698,37.12509881,20,17404,3610
24.59940382,80.41849289,128.8158611,37.4851914,45,19412,4146
25.85044059,80.16162142,112.8951691,36.14719154,10,16286,3454
27.42361269,79.34158265,110.8289538,38.09677153,25,15574,3347
22.9502145,79.87054361,116.6016072,43.4082814,40,10263,2134
22.63380024,78.96911439,125.3854748,39.07956667,35,7410,1257
23.83602016,78.10103855,114.1064187,36.41539411,5,15210,3205
23.6803456,80.8249897,101.3128434,35.92628951,35,31452,6475
26.85452663,79.81148071,103.0542274,40.09946328,24,13443,2817
25.53946015,79.19717582,124.7266733,41.88271226,30,17090,3716
25.53946015,79.49348989,112.5000922,43.64571576,55,9084,2109
23.39682679,80.17929367,101.7690733,35.24456569,5,24175,5000
23.38949156,80.68928983,102.4933521,38.0206105,30,18004,4096
22.12438214,80.29743298,115.935393,43.46459175,10,17404,3728
24.74203336,78.93006356,121.8361684,43.04428862,21,9465,2006
25.39919515,80.86146178,96.91084155,40.35713599,27,22064,4787
22.91784149,78.44474004,125.2169076,43.46459175,28,26275,5610
22.99870824,78.69363103,96.27519623,41.72652207,30,12580,2611
24.2866789,79.92544517,112.8951691,38.70657961,50,19412,4096
24.43452857,80.82285528,97.55397803,38.02929543,45,29282,6728
25.08727864,78.90023127,97.82665974,35.68814729,20,23815,5028
26.34765792,80.6038473,96.91084155,44.85142867,10,11184,2421
22.12438214,80.29743298,103.7897404,43.98348011,27,15117,3269
25.39884595,78.88611725,97.82665974,41.57152567,29,12152,2626
27.42361269,79.34158265,96.20910721,41.22051656,25,15724,3363
25.32951569,78.82910611,112.0545288,41.15980781,32,19538,4234
23.38949156,80.17929367,111.9594612,37.6711538,45,24761,5104
23.88844373,79.16745613,121.8024283,41.21536012,5,13272,2727
23.38949156,80.59478586,101.3128434,37.06165794,30,20009,4146
24.41164536,80.41849289,128.8158611,35.16914162,45,24175,5028
24.59940382,78.8052114,112.2574445,44.65342744,5,11184,2393
24.65570633,79.33672705,116.6371782,35.80390252,5,12931,2727
24.44050863,80.41849289,121.3548835,40.74654804,50,24761,5072
27.11479112,80.60188853,117.0530576,37.7496183,32,17728,3623
22.52566121,79.19225136,116.6016072,44.62770452,25,11239,2392
27.2902905,80.13306665,123.6649507,39.25772954,25,17317,3633
25.51177122,78.82910611,105.8006396,38.28182872,25,19788,4234
26.02176139,80.49214791,128.8158611,38.27376164,18,20032,4212
27.16416886,79.18429278,120.5366124,40.79655071,5,15423,3234
25.06403345,79.03820694,112.0545288,43.53021424,32,15682,3347
24.2866789,78.10103855,104.3266797,36.41539411,25,18351,3888
24.96658488,79.55427316,109.780436,41.80816389,35,30261,6881
27.39224532,79.20934791,113.0226603,40.79655071,15,16286,3352
23.66355627,79.60291242,109.780436,35.92628951,50,21192,4594
26.66599806,78.32918609,112.7513532,42.08002289,35,25038,5497
27.20763982,79.57804197,101.9295748,42.62228634,27,15724,3347
24.02765767,78.10103855,113.2291249,43.33613314,5,11208,2384
27.21607282,80.18315335,110.4084302,36.14719154,30,23875,5072
24.35405938,79.59689328,109.780436,38.70657961,27,11902,2358
26.05731818,80.16162142,125.3517732,35.66351663,5,25158,5614
24.43452857,80.82285528,112.3706972,43.17425115,40,29254,6728
23.22122615,78.62134413,101.0043032,40.48128245,5,13037,2720
24.84709869,80.72023543,123.9515326,41.80947153,5,16388,3453
24.41164536,80.82285528,108.1058496,40.43744667,30,12334,2393
25.71363774,78.30663689,107.513241,37.66705583,15,17493,3544
27.33701368,79.22178613,110.4084302,41.88271226,5,12961,2696
25.13984604,79.26512176,127.3600532,43.68278761,45,15634,3347
23.38949156,80.59478586,101.3128434,38.03944817,32,5705,1778
25.58240036,78.83952503,103.729158,38.67327569,30,18351,3872
25.71363774,79.49348989,118.8406477,40.13998114,55,19511,4100
23.28842304,78.62134413,101.0043032,41.72652207,28,12580,2686
26.60395529,79.04670046,108.9723966,37.29495841,20,15682,3337
24.41164536,79.50866581,108.7174623,44.73895246,26,20654,4146
27.55035434,79.20934791,110.8289538,40.79655071,10,16705,3453
25.39919515,79.37546984,118.8406477,37.90865746,55,11479,2392
27.11479112,79.92210176,121.6700028,39.30874437,20,12549,2611
23.45929964,78.30238021,118.3415754,37.06165794,25,23468,5000
22.61862266,78.06498845,129.9820953,39.07956667,35,19538,4183
24.2866789,79.4712915,109.780436,38.15622827,55,19986,4296
25.39919515,80.86146178,118.0280402,37.56049329,28,25756,5610
23.38949156,78.30238021,104.3266797,40.48128245,28,12152,2571
23.30097946,78.62134413,112.7513532,37.06165794,25,16821,3581
22.87539914,78.89712263,116.027628,41.07970387,35,10954,2501
25.24542931,80.86146178,112.3706972,37.15563748,35,29254,6881
27.60791825,80.66026169,119.6086252,37.15563748,25,22031,4436
23.50005652,78.30238021,113.2291249,43.8993461,33,5844,1706
24.8563571,80.04576103,112.8951691,41.57684572,28,17128,3544
23.22122615,78.56397486,99.30119421,35.23446691,20,24175,5028
27.63837362,79.6581339,115.9119954,41.39712704,18,17128,3623
22.94980566,79.87054361,116.6016072,39.27165578,45,22091,4436
23.50005652,80.17929367,125.4843682,35.92628951,27,9764,2212
26.08789637,80.16162142,111.9594612,43.73148257,25,15117,3221
26.66695008,78.32918609,123.6870231,36.08382598,50,22091,4787
25.08727864,78.82846957,98.77059593,38.20820332,25,9882,2196
23.30097946,79.41034633,103.5170999,35.23949444,45,15220,3205
22.02125634,80.29743298,98.68612895,39.57496996,15,22167,4856
26.34765792,80.49214791,102.5168421,36.14719154,10,15342,3272
25.71686154,78.29405821,113.2291249,35.00320331,20,17000,3581
23.30097946,79.04695672,117.1461096,41.72652207,14,9764,2196
26.12581152,80.49214791,127.1701235,37.7496183,5,17728,3728
25.71686154,78.30663689,123.6870231,37.23562402,25,19788,4210
25.13984604,80.72604703,123.9515326,37.15563748,5,17728,3740
27.42361269,80.66026169,96.20910721,42.32449577,5,15342,3163
22.19557247,78.55041365,115.935393,43.46459175,28,16100,3453
26.74816519,80.07408702,113.2892204,37.83164837,40,12956,2855
22.42394833,80.84777819,108.2140267,39.57496996,35,29254,6231
24.8563571,80.04576103,111.9594612,43.52554094,10,12834,2855
25.71967973,79.95572367,109.2684042,40.46946826,35,12496,2611
22.12438214,79.87636052,109.3011533,37.30141337,15,9465,1942
22.12438214,80.59243585,111.000565,43.98348011,15,21120,4787
22.19557247,80.53987208,100.778574,35.66824034,35,19375,4100
25.03264655,79.07764414,129.256917,37.4851914,30,15423,3275
27.75661903,80.93453861,115.9119954,37.56049329,25,25756,5497
27.16416886,79.48749844,115.5610859,44.25216831,27,15117,3307
22.9502145,79.34209108,129.593762,43.29545866,50,19511,4011
24.89374336,79.7818028,112.2854848,38.26230823,35,12496,2628
26.08789637,79.09037546,96.05925838,44.85142867,35,9084,2134
27.64268228,79.6581339,129.1853378,39.05008672,18,11794,2421
27.10835645,80.60188853,112.3706972,43.00870067,24,22031,4856
25.50230058,79.66421117,115.5610859,40.09946328,10,16677,3502
22.61862266,78.46686607,116.027628,43.29545866,35,24078,5173
26.02176139,79.09037546,113.7430891,41.88271226,10,16877,3728
23.83602016,80.66207851,102.1060696,44.73895246,30,4594,1674
24.37223632,78.10103855,122.185059,43.33613314,5,17126,3633
25.24542931,80.72604703,108.1058496,37.15563748,25,12754,2698
27.0747521,79.5745,103.0542274,41.64883435,30,12961,2773
27.60165319,79.29997666,120.7023885,44.16945708,26,16498,3493
24.45149596,78.8052114,103.729158,44.7537638,10,11184,2358
24.35405938,79.92544517,99.03528661,35.68814729,33,20733,4787
26.9146054,78.09888315,122.185059,36.56191235,5,11079,2421
24.8272643,80.62194135,112.3706972,43.43752697,12,17404,3716
25.77847065,79.29272622,113.7430891,42.62228634,10,16677,3502
27.11479112,80.60188853,123.9515326,39.25772954,20,23875,5028
25.44516342,79.13804947,129.256917,35.16914162,17,15253,3228
23.30097946,78.62134413,100.7497462,41.72652207,40,12152,2501
27.63837362,80.44620234,122.5387341,39.25772954,5,24478,5061
25.07848528,78.48756703,105.5638369,38.62791521,29,19538,4210
27.42361269,79.32196425,115.8893193,44.16945708,5,16498,3530
27.84687062,79.6581339,113.2761081,43.73148257,16,21120,4436
26.05731818,78.80376805,112.2574445,38.55777645,26,16100,3454
26.66599806,78.32918609,100.7497462,42.08002289,35,13037,2855
22.00740871,79.19225136,100.2709257,43.56650715,28,11184,2377
27.20918804,79.92210176,113.2892204,37.83164837,32,11794,2377
26.85452663,78.09888315,119.1540354,43.33613314,50,19412,4100
24.89374336,80.62194135,112.3706972,38.26230823,25,23875,5199
25.51177122,80.08657283,111.9594612,36.14719154,10,16066,3337
27.6138121,80.44151059,96.20910721,44.85142867,26,15117,3234
27.20918804,79.48749844,100.8926844,38.09677153,29,7728,1257
22.42394833,80.17861442,98.68612895,39.34236856,10,18004,4100
25.71967973,79.25607926,113.7430891,40.79655071,26,16286,3352
24.96093602,78.92769241,112.0545288,43.04428862,24,16081,3530
23.65657838,80.68928983,102.1060696,38.70657961,35,15784,3345
22.98589514,80.99489754,101.0043032,39.34236856,35,13793,2868
27.19940227,79.92210176,113.2892204,43.00870067,25,17128,3610
22.66609461,80.72726883,119.6429436,43.46459175,24,9764,2212
25.71686154,78.11936529,113.2291249,36.56191235,20,15210,3275
25.6750809,78.59938707,105.5638369,41.45364671,28,23468,5061
23.01871409,80.05946807,101.3246237,37.76547493,33,18004,3872
23.83602016,80.53959966,99.86264169,39.02690516,33,20009,4232
24.96343358,79.45476817,101.3277098,41.21536012,55,20114,4338
22.02125634,78.55041365,109.3011533,42.25757062,25,23468,5222
25.10138229,78.82846957,97.82665974,38.02929543,26,12152,2413
22.66609461,78.69363103,115.3924173,43.56650715,25,11239,2377
24.18953084,78.67874209,97.83665733,39.18677452,5,18351,4100
23.83602016,80.53959966,101.3128434,39.81593654,20,16828,3644
27.63837362,80.93453861,113.2761081,43.12489346,5,29282,6475
22.02125634,80.15308951,111.000565,43.56650715,5,15117,3234
26.66695008,78.64016778,107.513241,38.67327569,30,16100,3508
22.66238076,79.72364355,129.593762,43.46459175,34,10263,1964
25.77847065,78.80376805,112.2574445,38.28182872,28,25345,5449
22.87539914,79.72364355,105.3893376,43.56650715,25,14934,3098
23.50005652,80.59478586,102.1060696,35.92628951,15,15784,3277
23.88844373,78.67874209,103.6568825,44.65342744,33,5844,1523
22.02125634,80.85635751,100.2709257,35.28973643,15,15114,3163
27.76232279,80.93453861,103.2538478,37.56049329,25,29282,6231
24.88164054,80.72023543,123.9515326,41.89998128,40,19252,3961
24.02765767,80.66207851,102.1060696,35.92628951,35,24560,5061
26.39956605,80.6038473,97.55397803,39.24272293,25,15342,3307
24.89374336,80.04576103,121.6700028,43.52554094,5,16677,3530
23.16829314,78.44474004,99.30119421,36.37239835,25,12152,2511
26.49440708,78.7386461,103.181763,40.63576557,28,12580,2655
24.80306083,78.93006356,121.8361684,43.04428862,21,9465,2109
24.61870807,80.89161405,109.8066081,41.57684572,35,29282,6475
22.97487382,79.72364355,116.6016072,44.23656322,27,21120,4497
25.53547025,78.29405821,113.5277791,35.00320331,20,11160,2421
26.74816519,78.64009591,100.7497462,42.08002289,55,20457,4338
22.00740871,80.85635751,100.2709257,43.98348011,15,11239,2393
27.76232279,80.93453861,113.2761081,35.84052979,10,29254,6295
25.03117931,78.92769241,103.6568825,37.41569346,21,16081,3454
27.84687062,80.44151059,122.5387341,35.66351663,5,15253,3205
27.20918804,80.40933596,112.6115105,43.73148257,20,16498,3486
23.45929964,80.68928983,102.4933521,35.23446691,45,19375,4100
24.02765767,79.92544517,113.2892204,39.79000998,27,9764,2006
27.21607282,80.90654233,117.7226915,37.56049329,40,12349,2663
24.80306083,78.03819254,122.0363124,37.58363581,30,16821,3544
23.38949156,78.30238021,129.9820953,35.24456569,6,15114,3255
26.08789637,80.49214791,102.5168421,38.81462094,25,15403,3272
22.42394833,80.15308951,100.778574,42.53016142,27,22167,4669
24.96343358,78.48756703,127.7316356,43.70199564,29,4594,1227
27.60791825,79.20934791,96.20910721,40.63543181,20,15574,3347
23.66355627,79.4712915,97.10432223,40.63543181,45,19511,3872
23.65905537,80.59478586,99.86264169,40.02958269,30,20009,4183
22.55886737,80.53987208,105.3893376,35.66824034,26,24867,5222
26.12581152,80.49214791,121.3548835,35.66351663,5,15114,3221
22.9502145,80.74788527,115.3924173,43.98348011,29,13906,3083
25.00100229,78.41698113,107.513241,37.41569346,30,19788,4232
23.2476218,78.56397486,99.30119421,37.6711538,40,15230,3221
22.55886737,80.53987208,116.027628,43.73896464,35,11601,2501
27.20918804,79.92210176,112.8951691,40.46946826,24,17128,3610
23.16829314,79.72364355,101.0043032,36.66465132,33,22167,4497
22.34310339,80.54104964,100.2709257,37.70212064,15,10794,2006
24.96658488,80.81760488,96.91084155,44.85142867,35,4594,1674
24.8272643,80.04576103,113.2892204,43.17425115,18,12948,2779
22.91784149,80.05946807,119.6429436,43.73896464,34,15634,3334
24.96093602,78.41698113,100.7497462,44.7537638,25,22557,4436
24.35405938,80.53959966,124.2751841,39.55413191,34,13981,2953
26.49440708,79.81771705,112.5000922,40.09946328,28,15682,3347
27.28186629,79.22178613,116.78972,40.79655071,5,15934,3334
24.96658488,78.92769241,103.729158,44.65342744,21,20654,4232
24.62975108,80.82285528,123.9515326,40.74654804,35,29254,6475
22.12438214,78.55041365,98.68612895,39.70578887,25,12637,2686
24.43452857,78.8052114,105.8006396,43.8993461,33,8197,1762
25.58240036,78.59938707,112.7513532,37.41569346,30,16100,3453
24.37223632,80.66207851,117.0530576,39.55413191,35,7410,1226
27.39224532,79.34158265,96.20910721,40.63543181,29,14922,3272
22.29603033,80.85635751,98.68612895,39.57496996,10,12334,2626
22.34310339,79.87636052,103.7897404,42.25757062,15,15784,3337
27.11479112,80.60188853,117.0530576,39.30874437,34,12956,2696
26.839893,78.09888315,129.9820953,35.68574591,26,15253,3181
23.22122615,79.41034633,99.30119421,38.03944817,39,12971,2826
22.63380024,78.30455448,125.3854748,43.73896464,25,22557,4594
24.13239674,79.60291242,101.3277098,39.79000998,26,22167,4594
24.63405909,79.33672705,127.3600532,37.12509881,25,11902,2392
27.84687062,79.6581339,103.2538478,36.14719154,25,16705,3530
26.74816519,79.81148071,103.0542274,37.83164837,40,20612,4338
24.96658488,78.92769241,103.6568825,43.70199564,25,14934,3307
27.34713376,80.30095605,110.8289538,40.46946826,34,12956,2855
26.9146054,78.64016778,123.6870231,36.00421995,27,25038,5341
23.45929964,80.68928983,99.86264169,37.76547493,45,20114,4210
22.66238076,78.37365537,129.593762,39.27165578,35,19788,4234
24.37223632,78.10103855,126.0695173,37.62604686,28,24078,5000
22.99870824,79.87054361,96.27519623,35.23446691,5,19375,3872
22.99870824,80.74788527,96.27519623,35.23446691,35,19375,4100
25.07848528,79.55427316,97.10432223,41.22051656,28,16066,3347
27.75661903,79.6581339,122.5387341,35.66351663,5,20733,4529
26.66599806,79.81148071,117.3772888,36.86111403,28,15423,3196
24.35405938,78.44146408,105.5638369,43.8993461,19,21120,4497
22.19557247,80.53987208,109.3011533,43.98348011,27,16498,3576
25.10138229,78.82846957,105.8006396,41.45364671,35,16100,3576
26.85452663,78.64009591,123.6870231,43.36194848,50,22091,4497
25.17588932,80.72604703,118.0280402,37.15563748,10,12218,2344
27.54133065,79.32196425,106.0663256,42.62228634,10,15574,3347
24.13171932,78.44146408,100.7497462,43.04428862,40,15633,3334
27.76232279,80.53297071,103.2538478,43.63567226,5,15117,3307
27.55035434,79.34158265,115.8893193,44.25216831,25,16498,3502
27.34713376,79.22178613,100.5079374,36.85348912,27,12613,2611
27.37213088,80.75199036,101.3105612,35.43954758,40,15220,3269
23.38949156,80.59478586,99.86264169,41.72652207,33,20009,4161
23.83602016,79.59689328,101.3277098,35.92628951,26,16828,3716
22.55886737,79.87636052,122.0784843,43.4082814,35,10954,2600
24.8272643,80.43946224,125.0829443,41.80816389,5,9465,2186
25.62307173,78.83952503,97.83665733,36.85348912,5,13037,2826
25.85044059,78.80376805,100.0538915,40.02958269,35,8325,1762
27.64268228,79.6581339,129.1853378,35.68574591,5,15114,3272
27.63837362,80.44620234,129.1853378,38.27376164,25,12218,2358
25.51177122,79.26512176,126.5954698,37.90865746,35,19252,3888
26.66695008,79.30411611,115.278873,41.64883435,30,15423,3272
22.61674371,78.30455448,125.2169076,43.29545866,25,25038,5614
23.01871409,78.89712263,98.10643462,37.76547493,25,20009,4183
25.08727864,78.90023127,112.2574445,41.15980781,32,14922,3163
24.61870807,80.41849289,121.3548835,43.17425115,22,16173,3486
27.32526914,80.75199036,116.78972,35.43954758,40,32768,6573
27.63837362,80.44620234,113.2761081,43.63567226,5,21120,4594
24.96658488,78.90023127,121.8361684,43.8993461,21,11184,2393
22.02125634,80.15308951,98.68612895,42.53016142,10,10794,2006
24.59940382,80.14044721,125.4843682,41.80947153,22,16173,3530
26.34765792,79.25607926,108.9723966,38.22908466,28,12834,2773
24.84709869,80.72023543,101.487383,43.43752697,35,20612,4146
24.96093602,79.07764414,121.8024283,35.6670924,20,15253,3163
24.43452857,80.89161405,101.487383,41.57684572,35,12334,2384
22.98589514,78.55180034,101.3246237,43.56650715,29,5844,1523
22.66238076,80.72726883,116.6016072,44.23656322,45,5844,1820
25.50230058,79.66421117,115.5610859,39.05351868,5,16877,3544
22.00740871,80.17861442,100.2709257,35.28973643,10,24867,5222
27.34713376,79.22178613,119.6086252,36.83098126,27,16677,3352
22.6479162,78.96911439,114.7739212,44.7328558,21,11184,2511
24.13239674,79.60291242,101.0596166,44.73895246,26,20654,4338
22.94980566,78.89712263,115.3924173,37.30141337,25,9465,1964
23.65657838,80.41773935,127.1701235,39.79000998,35,7410,1523
24.2866789,80.53959966,102.1060696,39.79000998,32,24560,5199
24.59940382,80.82285528,97.55397803,35.68814729,24,24175,5222
27.29138839,80.13306665,110.4084302,40.46946826,27,16081,3530
22.63380024,78.30455448,129.593762,39.07956667,30,19538,4161
27.55035434,80.66026169,110.8289538,35.84052979,26,14138,3083
26.9146054,78.64016778,112.7513532,38.55777645,5,15210,3234
24.84709869,79.7818028,97.10432223,41.22051656,10,15724,3347
22.48946288,80.59243585,109.6068077,35.66824034,27,32768,6728
26.66695008,78.32918609,105.368052,37.41569346,30,15633,3347
22.19557247,78.55041365,103.7897404,44.7328558,35,10970,2626
22.42394833,78.29038775,113.2291249,43.153553,20,10218,2186
23.45929964,80.41773935,127.1701235,41.72652207,27,12948,2772
24.65775612,79.33672705,117.1461096,37.12509881,20,19556,4183
23.38949156,80.59478586,101.3128434,37.76547493,25,24560,5173
22.57172057,78.46686607,129.593762,43.4082814,25,25345,5449
24.96093602,78.90023127,112.0545288,43.04428862,29,16705,3530
26.39956605,79.09037546,108.9723966,40.79655071,10,12834,2855
22.02125634,80.53987208,109.3011533,39.57496996,27,12931,2696
27.0747521,79.5745,103.6100977,41.38002165,25,12834,2723
26.05731818,80.49214791,121.3548835,35.66351663,28,20733,4436
23.22122615,79.04695672,107.5895937,41.72652207,5,16367,3352
27.01947462,79.30411611,115.278873,38.09677153,15,16877,3716
23.50005652,80.68928983,101.3128434,39.55413191,45,21192,4673
24.2866789,78.44146408,112.7513532,43.8993461,5,16498,3453
24.13239674,79.59689328,97.10432223,44.85142867,26,21120,4594
25.77847065,79.09037546,114.8654449,40.30042587,15,17128,3623
22.48946288,80.85635751,129.1969008,44.23656322,24,22557,4669
26.12581152,79.09037546,115.278873,40.79655071,10,17128,3581
24.63405909,78.93006356,97.94244601,40.02958269,28,12971,2727
22.61862266,78.06498845,113.5277791,43.153553,30,25345,5449
24.37223632,78.10103855,122.0363124,36.41539411,5,17126,3740
25.06403345,78.41698113,123.6870231,36.00421995,25,16821,3613
26.12581152,80.6038473,124.2751841,37.56049329,10,24478,5000
27.20918804,79.18429278,115.278873,37.68885106,27,16677,3453
27.75661903,79.6581339,115.9119954,40.53407138,10,12442,2729
24.13171932,78.44146408,112.7513532,43.70199564,5,11184,2394
24.88164054,79.88997011,103.5170999,41.57684572,35,20612,4189
23.32167524,78.77605282,103.729158,35.23949444,20,11160,2394
27.76232279,80.44151059,113.2761081,41.39712704,5,23875,5061
27.42361269,80.66026169,100.5079374,35.68814729,5,24175,5028
24.96658488,78.92769241,100.0538915,41.57152567,24,13309,2773
26.60395529,79.81771705,115.5610859,40.46946826,5,18744,4100
23.01871409,79.87054361,96.27519623,40.48128245,5,12971,2727
24.90657883,80.04576103,106.7321467,40.74654804,35,12956,2855
26.85452663,79.81148071,101.2675354,38.81462094,32,15682,3334
25.71686154,78.83952503,97.94244601,35.98913762,25,18351,4146
25.13984604,78.88611725,103.181763,42.08002289,25,12580,2698
22.87539914,79.72364355,105.3893376,43.56650715,5,21120,4669
23.65657838,80.59478586,102.1060696,44.73895246,32,5844,1778
27.34713376,80.30095605,100.5079374,38.02929543,40,12496,2677
27.2902905,80.30095605,116.78972,36.86111403,40,30261,6881
23.65905537,78.30238021,114.1064187,43.04428862,14,17126,3581
27.21607282,80.90654233,114.9955594,43.12489346,35,29254,6475
27.33078519,80.90654233,116.78972,37.15563748,40,25756,5610
24.90657883,79.7818028,109.780436,41.57684572,35,25238,5449
24.8563571,80.04576103,99.03528661,35.98913762,35,12496,2703
22.40019725,80.29743298,100.778574,39.34236856,15,5705,1762
22.48946288,79.87636052,122.0784843,43.4082814,40,5851,1226
22.97487382,79.87054361,111.060914,42.25757062,34,10954,2392
25.58240036,78.83952503,121.8361684,43.36194848,25,16100,3352
24.65775612,80.62846702,108.1058496,41.80947153,35,15784,3363
22.98589514,79.87054361,101.3246237,43.56650715,5,11239,2392
27.34713376,80.30095605,96.20910721,41.22051656,34,13237,2772
22.97487382,80.99489754,116.6016072,43.73896464,45,8197,1257
25.10138229,78.48756703,116.833022,36.08382598,25,26275,5610
22.6479162,78.06498845,122.0363124,43.73896464,30,15634,3337
22.46728568,80.15308951,103.7897404,42.28168945,15,20009,4210
22.48946288,80.85635751,106.8708998,39.57496996,35,12349,2698
26.74816519,78.32918609,116.833022,36.08382598,35,21571,4787
23.2476218,78.62134413,107.5895937,36.66465132,6,22791,4856
27.21607282,78.4338507,127.822302,37.23562402,15,17126,3613
27.55035434,79.29997666,110.8289538,38.09677153,25,16081,3493
27.64268228,79.6581339,129.1853378,37.4851914,25,12549,2677
22.6479162,78.71866302,116.027628,41.07970387,21,17126,3613
22.98589514,80.05946807,99.30119421,42.28168945,33,22167,4727
27.60165319,78.34734425,113.0226603,36.08382598,20,17126,3740
25.71363774,78.11936529,119.1540354,37.62604686,35,16100,3508
25.13984604,79.13804947,127.3600532,37.90865746,32,16877,3581
26.85452663,79.30411611,96.05925838,42.32449577,30,16066,3347
24.96343358,78.41698113,125.610861,43.8993461,24,21120,4511
26.66695008,78.32918609,100.7497462,38.28182872,30,12152,2413
25.58240036,79.19717582,96.05925838,44.85142867,45,10970,2626
22.34310339,80.29743298,111.000565,43.98348011,10,14934,3275
24.09171172,79.16745613,127.3600532,35.6670924,5,17000,3716
